Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,Weight (kg),Battery,Price (VND),detail_specs_html_path,gpu_model,gpu_class
HP Probook 450 G10 9h1n8pt,hp,intel,Core i5,1335,4.6,8.0,ddr4,3200.0,512.0,15.6,1920 x 1080,,nvidia,1.79,"3-cell, 51 Wh",26390000.0,data/anphat/detail_htmls\hp_109_specs.html,RTX 2050,DISCRETE_GAMING
HP 240 G10 9h2e4pt,hp,intel,Core i5,1335,4.6,8.0,ddr4,3200.0,512.0,14.0,1920 x 1080,,intel,1.36,"3-cell, 41 Wh",19590000.0,data/anphat/detail_htmls\hp_110_specs.html,INTEL_UHD,INTEGRATED
HP 240 G10 9h2e5pt,hp,intel,Core i7,1355,5.0,8.0,ddr4,3200.0,512.0,14.0,1920 x 1080,,intel,1.47,"3-cell, 41 Wh Li-ion",20990000.0,data/anphat/detail_htmls\hp_113_specs.html,INTEL_IRIS_XE,INTEGRATED
HP 240 G10 9h2e3pt,hp,intel,Core i5,1335,4.6,8.0,ddr4,3200.0,512.0,14.0,1920 x 1080,,intel,1.47,"3-cell, 41 Wh Li-ion",18790000.0,data/anphat/detail_htmls\hp_112_specs.html,INTEL_IRIS_XE,INTEGRATED
HP Elitebook 630 G10 9j0b6pt,hp,intel,Core i7,1355,5.0,8.0,ddr4,3200.0,512.0,13.3,1920 x 1080,,intel,1.22,"3-cell, 42 Wh",26790000.0,data/anphat/detail_htmls\hp_111_specs.html,INTEL_UHD,INTEGRATED
HP 240 G10 9h2e6pt,hp,intel,Core i7,1355,5.0,16.0,ddr4,3200.0,512.0,14.0,1920 x 1080,,intel,1.47,"3-cell, 41 Wh Li-ion",21990000.0,data/anphat/detail_htmls\hp_114_specs.html,INTEL_IRIS_XE,INTEGRATED
HP Zbook Firefly 14 G10 739m5av,hp,intel,Core i7,1365,5.2,16.0,ddr5,5200.0,1024.0,14.0,1920 x 1200,,nvidia,1.45,"3 Cell, 51 WHr",50990000.0,data/anphat/detail_htmls\hp_115_specs.html,RTX 500,DISCRETE_GAMING
HP Pavilion 15 Eg3111tu 8u6l8pa,hp,intel,Core i5,1335,4.6,16.0,ddr4,3200.0,512.0,15.6,1920 x 1080,,intel,1.74,"3-cell, 41 Wh Li-ion",21990000.0,data/anphat/detail_htmls\hp_117_specs.html,INTEL_IRIS_XE,INTEGRATED
HP Probook 440 G10 9h8u7pt,hp,intel,Core i5,1340,4.6,16.0,ddr4,3200.0,512.0,14.0,1920 x 1080,,intel,,"3-cell, 51 Wh",25990000.0,data/anphat/detail_htmls\hp_118_specs.html,INTEL_IRIS_XE,INTEGRATED
HP Probook 440 G11 A74b9pt,hp,intel,Core Ultra 5,125,4.5,16.0,ddr5,5600.0,512.0,14.0,1920 x 1200,,intel,1.39,"3-cell, 56 Wh",27990000.0,data/anphat/detail_htmls\hp_116_specs.html,INTEL_GRAPHICS,INTEGRATED
HP Elitebook 630 G11 A7lb8pt,hp,intel,Core Ultra 7,155,4.8,16.0,ddr5,5600.0,512.0,13.3,1920 x 1200,,intel,,"3-cell, 56 Wh",31990000.0,data/anphat/detail_htmls\hp_119_specs.html,INTEL_GRAPHICS,INTEGRATED
HP Elitebook 630 G11 A7lc5pt,hp,intel,Core Ultra 7,155,4.8,16.0,ddr5,5600.0,512.0,13.3,1920 x 1200,,intel,,"3-cell, 56 Wh",29990000.0,data/anphat/detail_htmls\hp_120_specs.html,INTEL_GRAPHICS,INTEGRATED
HP Probook 440 G11 A74bhpt,hp,intel,Core Ultra 7,155,4.8,16.0,ddr5,5600.0,512.0,14.0,1920 x 1200,,intel,1.39,"3-cell, 56 Wh",29990000.0,data/anphat/detail_htmls\hp_123_specs.html,INTEL_GRAPHICS,INTEGRATED
HP Probook 440 G11 A74blpa,hp,intel,Core Ultra 7,155,4.8,16.0,ddr5,5600.0,512.0,14.0,1920 x 1200,,intel,1.39,"3-cell, 56 Wh",32490000.0,data/anphat/detail_htmls\hp_122_specs.html,INTEL_GRAPHICS,INTEGRATED
HP Elitebook 630 G11 A7ll8pt,hp,intel,Core Ultra 5,125,4.3,16.0,ddr5,5600.0,512.0,13.3,1920 x 1200,,intel,,"3-cell, 56 Wh",26990000.0,data/anphat/detail_htmls\hp_121_specs.html,INTEL_GRAPHICS,INTEGRATED
HP Elitebook 630 G11 A7lb9pt,hp,intel,Core Ultra 7,155,4.8,16.0,ddr5,5600.0,512.0,13.3,1920 x 1200,,intel,1.31,"3-cell, 56 Wh",33990000.0,data/anphat/detail_htmls\hp_124_specs.html,INTEL_GRAPHICS,INTEGRATED
HP Elitebook 630 G11 A7lc0pt,hp,intel,Core Ultra 7,155,4.8,16.0,ddr5,5600.0,512.0,13.3,1920 x 1200,,intel,1.31,"3-cell, 56 Wh",34990000.0,data/anphat/detail_htmls\hp_125_specs.html,INTEL_GRAPHICS,INTEGRATED
HP 15 Fd1063tu 9z2y1pa,hp,intel,Core Ultra 5,125,4.5,16.0,ddr5,5600.0,512.0,15.6,1920 x 1080,,intel,1.59,"3-cell, 41 Wh Li-ion",21990000.0,data/anphat/detail_htmls\hp_128_specs.html,INTEL_GRAPHICS,INTEGRATED
HP Probook 460 G11 A74c0pt,hp,intel,Core Ultra 7,155,4.8,16.0,ddr5,5600.0,512.0,16.0,1920 x 1200,,intel,,"3-cell, 56 Wh Li-ion",28990000.0,data/anphat/detail_htmls\hp_126_specs.html,INTEL_GRAPHICS,INTEGRATED
HP Probook 460 G11 A74bxpt,hp,intel,Core Ultra 5,125,4.5,16.0,ddr5,5600.0,512.0,16.0,1920 x 1200,,intel,,"3-cell, 56 Wh Li-ion",24990000.0,data/anphat/detail_htmls\hp_127_specs.html,INTEL_GRAPHICS,INTEGRATED
HP Elitebook X360 830 G11 A7rc0pt,hp,intel,Core Ultra 7,165,4.9,16.0,lpddr5x,7500.0,512.0,13.3,1920 x 1200,,intel,,"3-cell, 56 Wh",55990000.0,data/anphat/detail_htmls\hp_129_specs.html,INTEL_GRAPHICS,INTEGRATED
HP Elitebook X360 1040 G11 Am9g7pt,hp,intel,Ultra 7,155,4.8,16.0,lpddr5x,7500.0,512.0,14.0,1920 x 1200,,intel,1.38,6 Cell,61990000.0,data/anphat/detail_htmls\hp_130_specs.html,INTEL_GRAPHICS,INTEGRATED
HP Probook 460 G11 A74c3pt,hp,intel,Core Ultra 7,155,4.8,16.0,ddr5,5600.0,512.0,16.0,1920 x 1200,,intel,,"3-cell, 56 Wh Li-ion",31990000.0,data/anphat/detail_htmls\hp_131_specs.html,INTEL_GRAPHICS,INTEGRATED
HP Probook 465 G11 A8ws0pt,hp,amd,Ryzen 3,7335,4.3,8.0,ddr5,4800.0,512.0,16.0,1920 x 1200,,amd,,"3-cell, 56 Wh",19990000.0,data/anphat/detail_htmls\hp_133_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED
HP Probook 465 G11 A8wr9pt,hp,amd,Ryzen 3,7335,4.3,8.0,ddr5,4800.0,256.0,16.0,1920 x 1200,,amd,,"3-cell, 56 Wh",18990000.0,data/anphat/detail_htmls\hp_132_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED
HP Probook 465 G11 A8ws1pt,hp,amd,Ryzen 5,7535,4.55,8.0,ddr5,4800.0,512.0,16.0,1920 x 1200,,amd,1.74,"3-cell, 56 Wh",21990000.0,data/anphat/detail_htmls\hp_134_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED
HP Probook 460 G11 A74c2pt,hp,intel,Core Ultra 7,155,4.8,16.0,ddr5,5600.0,512.0,16.0,1920 x 1200,,intel,,"3-cell, 56 Wh Li-ion",28990000.0,data/anphat/detail_htmls\hp_135_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkpad E14 Gen 7 21sx0032vn,lenovo,intel,Core Ultra 7,255,5.1,32.0,ddr5,5600.0,1024.0,14.0,1920 x 1200,60.0,intel,1.34,3 cell /48Wh,31990000.0,data/anphat/detail_htmls\lenovo_5_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Loq 15ahp10 83jg0047vn,lenovo,amd,Ryzen 7,250,5.1,16.0,ddr5,5600.0,512.0,15.6,1920 x 1080,144.0,nvidia,2.4,4C 60Wh,32990000.0,data/anphat/detail_htmls\lenovo_7_specs.html,RTX 5050,DISCRETE_GAMING
LENOVO Thinkpad E14 Gen 7 21sx002qva,lenovo,intel,Core Ultra 5,225,4.8,16.0,ddr5,5600.0,512.0,14.0,1920 x 1200,60.0,intel,1.34,"3 cell, 48WH",22190000.0,data/anphat/detail_htmls\lenovo_8_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkbook 14 G8 Irl 21sg007tvn,lenovo,intel,Core 7,240,5.2,16.0,ddr5,5600.0,512.0,14.0,1920 x 1200,60.0,intel,1.36,45Wh,25990000.0,data/anphat/detail_htmls\lenovo_10_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkbook 16 G8 Irl 21sh0093va,lenovo,intel,Core 5,210,4.8,16.0,ddr5,5600.0,512.0,16.0,1920 x 1200,60.0,intel,1.7,45Wh,20990000.0,data/anphat/detail_htmls\lenovo_12_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkpad X1 Carbon Gen 13 21nx0038vn,lenovo,intel,Core Ultra 5,225,9.0,32.0,lpddr5x,8400.0,1024.0,14.0,1920 x 1200,60.0,intel,1.006,57Wh,51600000.0,data/anphat/detail_htmls\lenovo_13_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkpad E16 Gen 3 21tf0043vn,lenovo,intel,Core 7,240,4.0,32.0,ddr5,5600.0,1024.0,16.0,1920 x 1200,60.0,intel,1.63,48Wh,29300000.0,data/anphat/detail_htmls\lenovo_14_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Loq Essential 15irx11 83sc003rvn,lenovo,intel,Core i5,13450,4.6,16.0,ddr5,4800.0,512.0,15.6,1920 x 1080,144.0,nvidia,2.3,60Wh,27990000.0,data/anphat/detail_htmls\lenovo_17_specs.html,RTX 5050,DISCRETE_GAMING
LENOVO Loq 15iax9e 83lk0079vn,lenovo,intel,Core i5,12450,4.4,16.0,ddr5,4800.0,512.0,15.6,1920 x 1080,144.0,nvidia,1.77,57Wh,22490000.0,data/anphat/detail_htmls\lenovo_19_specs.html,RTX 3050,DISCRETE_GAMING
LENOVO Thinkpad X9 15 Gen 1 21q60054vn,lenovo,intel,Core Ultra 7,258,4.8,32.0,lpddr5x,8533.0,1024.0,15.3,2880 x 1800,120.0,intel,1.4,80Wh,54990000.0,data/anphat/detail_htmls\lenovo_21_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Loq 15irx10 83je00pevn,lenovo,intel,Core i7,13650,4.9,16.0,ddr5,4800.0,512.0,15.0,1920 x 1080,144.0,nvidia,2.4,3C 60Wh,34990000.0,data/anphat/detail_htmls\lenovo_20_specs.html,RTX 5050,DISCRETE_GAMING
LENOVO Yoga Slim 7 14imh9 83cv00d8vn,lenovo,intel,Core Ultra 5,125,4.5,16.0,lpddr5,6400.0,1024.0,14.0,1920 x 1200,60.0,intel,1.39,65Wh,26990000.0,data/anphat/detail_htmls\lenovo_18_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkpad T14s Gen 6 21n1001uvn,lenovo,qualcomm,Snapdragon X Elite,100,3.4,32.0,lpddr5x,8448.0,1024.0,14.0,1920 x 1200,60.0,qualcomm,1.24,58Wh,54990000.0,data/anphat/detail_htmls\lenovo_22_specs.html,QUALCOMM_ADRENO,INTEGRATED_ARM
LENOVO V14 G5 Irl 83hd0062va,lenovo,intel,Core i5,13420,4.6,16.0,ddr5,5200.0,512.0,14.0,1920 x 1080,,intel,1.37,47Wh,15990000.0,data/anphat/detail_htmls\lenovo_23_specs.html,INTEL_UHD,INTEGRATED
LENOVO Yoga Slim 9 14ill10 83lc002lvn,lenovo,intel,Core Ultra 7,258,4.8,32.0,lpddr5x,8533.0,1024.0,14.0,3840 x 2400,60.0,intel,1.32,75Wh,56490000.0,data/anphat/detail_htmls\lenovo_24_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Legion Gaming 5 15irx10 83ly00hqvn,lenovo,intel,Core i7,13650,4.9,16.0,ddr5,4800.0,512.0,15.3,1920 x 1200,165.0,nvidia,2.1,80WHr,39990000.0,data/anphat/detail_htmls\lenovo_26_specs.html,RTX 5060,DISCRETE_GAMING
LENOVO Yoga Slim 7 14ill10 83jx0081vn,lenovo,intel,Core Ultra 7,258,4.8,32.0,lpddr5x,,1024.0,14.0,2880 x 1800,120.0,intel,1.19,70WH,37999000.0,data/anphat/detail_htmls\lenovo_27_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Legion Gaming 5 15ahp10 83ly004gvn,lenovo,intel,Core i7,14700,5.5,24.0,ddr5,4800.0,1024.0,15.1,2560 x 1600,165.0,nvidia,1.9,80WHr,48990000.0,data/anphat/detail_htmls\lenovo_31_specs.html,RTX 5070,DISCRETE_GAMING
LENOVO Thinkpad X13 Gen 6 21rk00aqva,lenovo,intel,Core Ultra 7,255,5.1,16.0,lpddr5x,8400.0,512.0,13.3,1920 x 1200,,intel,0.927,"3 Cell, 41Wh",36990000.0,data/anphat/detail_htmls\lenovo_33_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Legion 5 15ahp10 83m0002yvn,lenovo,amd,Ryzen 7,260,5.1,16.0,ddr5,5600.0,512.0,15.1,2560 x 1600,165.0,nvidia,1.9,4C 80Wh,38990000.0,data/anphat/detail_htmls\lenovo_34_specs.html,RTX 5050,DISCRETE_GAMING
LENOVO Yoga Slim 7 14ill10 83jx0086vn,lenovo,intel,Core Ultra 5,226,4.5,16.0,lpddr5x,8533.0,512.0,14.0,2880 x 1800,120.0,intel,1.19,70Wh,31990000.0,data/anphat/detail_htmls\lenovo_35_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkpad P14s Gen 5 T 21g2003nva,lenovo,intel,Core Ultra 7,155,4.8,32.0,ddr5,5600.0,512.0,14.5,3072 x 1920,120.0,nvidia,1.61,75Wh,49990000.0,data/anphat/detail_htmls\lenovo_38_specs.html,RTX 500,DISCRETE_GAMING
LENOVO Legion Pro 5 16iax10 83f3002gvn,lenovo,intel,Core Ultra 9,275,5.4,32.0,ddr5,5600.0,1024.0,16.0,2560 x 1600,165.0,nvidia,2.43,80Wh,59390000.0,data/anphat/detail_htmls\lenovo_36_specs.html,RTX 5070,DISCRETE_GAMING
LENOVO Thinkpad E14 Gen 7 21t90021va,lenovo,intel,Core 7,240,5.2,16.0,ddr5,5600.0,512.0,14.0,1920 x 1200,60.0,intel,1.34,"3 cell, 48WH",24999000.0,data/anphat/detail_htmls\lenovo_42_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Legion 7 16iax10 83ky001vvn,lenovo,intel,Core Ultra 9,275,5.4,32.0,ddr5,5600.0,1024.0,16.0,2560 x 1600,,nvidia,2.57,80Wh,69990000.0,data/anphat/detail_htmls\lenovo_44_specs.html,RTX 5070,DISCRETE_GAMING
LENOVO Legion Pro 7 16iax10h 83f5008wvn,lenovo,intel,Core Ultra 9,275,5.4,32.0,ddr5,,1024.0,16.0,2560 x 1600,240.0,nvidia,2.57,80Wh,98990000.0,data/anphat/detail_htmls\lenovo_45_specs.html,RTX 5080,DISCRETE_GAMING
LENOVO Legion Pro 7 16iax10hx 83f5008vvn,lenovo,intel,Core Ultra 9,275,5.4,32.0,ddr5,6400.0,1024.0,16.0,2560 x 1600,240.0,nvidia,2.57,4C 80Wh,81990000.0,data/anphat/detail_htmls\lenovo_46_specs.html,RTX 5070,DISCRETE_GAMING
LENOVO Thinkpad L14 Gen 6 21s60025va,lenovo,intel,Core Ultra 7,255,5.1,16.0,ddr5,5600.0,512.0,14.0,1920 x 1200,60.0,intel,1.38,3 cell /46.5Wh,29990000.0,data/anphat/detail_htmls\lenovo_47_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Ideapad Slim 3 15irh10 83k1000gvn,lenovo,intel,Core i5,13420,4.6,8.0,ddr5,4800.0,512.0,15.3,1920 x 1200,60.0,intel,1.63,60Wh,17490000.0,data/anphat/detail_htmls\lenovo_48_specs.html,INTEL_UHD,INTEGRATED
LENOVO Thinkpad X13 Gen 6 21rk00amva,lenovo,intel,Core Ultra 7,255,5.1,32.0,lpddr5x,8400.0,512.0,13.3,1920 x 1200,,intel,0.927,"3 Cell, 41Wh",38990000.0,data/anphat/detail_htmls\lenovo_49_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkpad T16 Gen 4 21qe0000va,lenovo,intel,Core Ultra 5,225,4.9,8.0,ddr5,5600.0,512.0,16.0,1920 x 1200,,intel,1.76,52.5Wh,31500000.0,data/anphat/detail_htmls\lenovo_51_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkbook 14 G8 Irl 21sg007mva,lenovo,intel,Core 5,210,4.8,16.0,ddr5,5600.0,512.0,14.0,1920 x 1200,60.0,intel,1.36,45Wh,19790000.0,data/anphat/detail_htmls\lenovo_50_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkpad P16v Gen 2 T 21kx0039va,lenovo,intel,Core Ultra 7,155,4.8,32.0,ddr5,5600.0,1024.0,16.0,1920 x 1200,,nvidia,2.22,90Wh,59990000.0,data/anphat/detail_htmls\lenovo_52_specs.html,RTX 1000,DISCRETE_GAMING
LENOVO Thinkpad P14s Gen 5 T 21g20053va,lenovo,intel,Core Ultra 7,155,4.8,32.0,ddr5,5600.0,512.0,14.5,1920 x 1200,60.0,nvidia,1.61,75Wh,45100000.0,data/anphat/detail_htmls\lenovo_53_specs.html,RTX 500,DISCRETE_GAMING
LENOVO Thinkpad E16 Gen 3 21sr002gva,lenovo,intel,Core Ultra 5,225,4.9,16.0,ddr5,5600.0,512.0,16.0,1920 x 1200,60.0,intel,1.63,3 cell /48Wh,26090000.0,data/anphat/detail_htmls\lenovo_58_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkpad E16 Gen 3 21sr002mva,lenovo,intel,Core Ultra 7,255,5.1,16.0,ddr5,5600.0,1024.0,16.0,1920 x 1200,60.0,intel,1.63,3Cell,28990000.0,data/anphat/detail_htmls\lenovo_57_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkpad E16 Gen 3 21sr002lva,lenovo,intel,Core Ultra 7,255,5.1,16.0,ddr5,5600.0,512.0,16.0,1920 x 1200,60.0,intel,1.63,3C 48Wh,32690000.0,data/anphat/detail_htmls\lenovo_59_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkpad E14 Gen 7 21sx0031vn,lenovo,intel,Core Ultra 7,255,5.1,32.0,ddr5,5600.0,512.0,14.0,1920 x 1200,60.0,intel,1.34,3 cell /48Wh,31590000.0,data/anphat/detail_htmls\lenovo_60_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkpad E14 Gen 7 21t90022va,lenovo,intel,Core 7,240,5.2,16.0,ddr5,5600.0,1024.0,14.0,1920 x 1200,60.0,intel,1.34,"3 cell, 48WH",26090000.0,data/anphat/detail_htmls\lenovo_61_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkpad E14 Gen 7 21sx002sva,lenovo,intel,Core Ultra 7,255,5.1,16.0,ddr5,5600.0,512.0,14.0,1920 x 1200,60.0,intel,1.34,3 cell /48Wh,28490000.0,data/anphat/detail_htmls\lenovo_62_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkpad L16 Gen 2 21sa000lva,lenovo,intel,Core Ultra 7,255,5.1,32.0,ddr5,5600.0,1024.0,16.0,1920 x 1200,60.0,intel,1.79,"3 cell, 46.5Wh",32990000.0,data/anphat/detail_htmls\lenovo_63_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Yoga Slim 7 14akp10 83jy006pvn,lenovo,amd,Ryzen AI 7,350,5.0,32.0,lpddr5,6400.0,1024.0,14.0,2880 x 1800,120.0,amd,1.19,4C 70Wh,34990000.0,data/anphat/detail_htmls\lenovo_65_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED
LENOVO Yoga Pro 7 14iah10 83kf002bvn,lenovo,intel,Core Ultra 9,285,5.4,32.0,lpddr5x,8533.0,1024.0,14.5,3000 x 1876,120.0,intel,1.54,84Wh,39590000.0,data/anphat/detail_htmls\lenovo_64_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkpad X13 Gen 6 21rk00alva,lenovo,intel,Core Ultra 5,225,4.9,32.0,lpddr5x,8400.0,512.0,13.3,1920 x 1200,,intel,0.927,"3 Cell, 41Wh",33700000.0,data/anphat/detail_htmls\lenovo_66_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Yoga Slim 7 14imh9 83cv00ahvn,lenovo,intel,Core Ultra 5,125,4.5,16.0,lpddr5x,,1024.0,14.0,1920 x 1200,60.0,intel,1.39,"4 cell, 65WH",25990000.0,data/anphat/detail_htmls\lenovo_68_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Yoga Slim 7 14imh9 83cv00ajvn,lenovo,intel,Core Ultra 7,155,4.8,32.0,lpddr5x,7467.0,1024.0,14.0,1920 x 1200,60.0,intel,1.39,"4 cell, 65WH",29990000.0,data/anphat/detail_htmls\lenovo_69_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Legion Pro 5 16iax10 83f3003vvn,lenovo,intel,Core Ultra 9,275,5.4,32.0,ddr5,5600.0,1024.0,16.0,2560 x 1600,165.0,nvidia,2.43,80Wh,53490000.0,data/anphat/detail_htmls\lenovo_70_specs.html,RTX 5060,DISCRETE_GAMING
LENOVO Ideapad Slim 3 16irh10 83k20002vn,lenovo,intel,Core i5,13420,4.6,8.0,ddr5,4800.0,512.0,16.0,1920 x 1200,60.0,intel,1.73,60Wh,16490000.0,data/anphat/detail_htmls\lenovo_71_specs.html,INTEL_UHD,INTEGRATED
LENOVO Legion Gaming 5 15irx10 83ly00hwvn,lenovo,intel,Core i7,14700,5.5,16.0,ddr5,5600.0,512.0,15.1,2560 x 1600,165.0,nvidia,1.9,80WHr,43990000.0,data/anphat/detail_htmls\lenovo_72_specs.html,RTX 5060,DISCRETE_GAMING
LENOVO Thinkpad X13 Gen 6 21rk00avvn,lenovo,intel,Core Ultra 7,255,5.1,32.0,lpddr5x,8400.0,1024.0,13.3,1920 x 1200,,intel,0.927,3C 41Wh,45990000.0,data/anphat/detail_htmls\lenovo_73_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Ideapad Slim 5 14irh10r 83j0006evn,lenovo,intel,Core 5,210,8.0,16.0,ddr5,5600.0,512.0,14.0,1920 x 1200,,intel,1.39,3C 60Wh,23990000.0,data/anphat/detail_htmls\lenovo_74_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Ideapad Slim 5 14irh10r 83j0006cvn,lenovo,intel,Core 5,210,8.0,32.0,ddr5,5600.0,1024.0,14.0,1920 x 1200,,intel,1.39,3C 60Wh,25990000.0,data/anphat/detail_htmls\lenovo_75_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Ideapad Slim 3 14irh10 83k0000bvn,lenovo,intel,Core i5,13420,4.6,16.0,ddr5,4800.0,512.0,14.0,1920 x 1200,,intel,1.33,60Wh,18990000.0,data/anphat/detail_htmls\lenovo_76_specs.html,INTEL_UHD,INTEGRATED
LENOVO Ideapad Slim 3 15irh10 83k1002pvn,lenovo,intel,Core i5,13420,4.6,8.0,ddr5,4800.0,512.0,15.1,2560 x 1600,165.0,intel,1.49,60Wh,20990000.0,data/anphat/detail_htmls\lenovo_77_specs.html,INTEL_UHD,INTEGRATED
LENOVO Loq 15irx10 83je006pvn,lenovo,intel,Core i7,13650,4.9,24.0,ddr5,4800.0,512.0,15.6,1920 x 1080,144.0,nvidia,2.4,4C 60Wh,31990000.0,data/anphat/detail_htmls\lenovo_78_specs.html,RTX 5050,DISCRETE_GAMING
LENOVO Legion 5 15iax10 83f0003cvn,lenovo,intel,Core Ultra 7,255,5.2,32.0,ddr5,5600.0,1024.0,15.1,2560 x 1600,165.0,nvidia,1.9,80WHr,47999000.0,data/anphat/detail_htmls\lenovo_79_specs.html,RTX 5060,DISCRETE_GAMING
LENOVO Loq 15irx9 83dv01alvn,lenovo,intel,Core i7,13650,4.9,16.0,ddr5,4800.0,512.0,15.6,1920 x 1080,144.0,nvidia,2.38,60Wh,30999000.0,data/anphat/detail_htmls\lenovo_80_specs.html,RTX 4050,DISCRETE_GAMING
LENOVO Legion 5 15iax10 83f0003bvn,lenovo,intel,Core Ultra 7,255,5.2,32.0,ddr5,5600.0,1024.0,15.1,2560 x 1600,165.0,nvidia,1.9,80WHr,54190000.0,data/anphat/detail_htmls\lenovo_82_specs.html,RTX 5070,DISCRETE_GAMING
LENOVO Legion 5 15irx10 83ly00a7vn,lenovo,intel,Core i7,14700,5.5,16.0,ddr5,4800.0,512.0,15.1,2560 x 1600,165.0,nvidia,1.9,80WHr,38990000.0,data/anphat/detail_htmls\lenovo_83_specs.html,RTX 5050,DISCRETE_GAMING
LENOVO Legion 5 15ahp10 Oled 83m00030vn,lenovo,amd,Ryzen 7,260,5.1,24.0,ddr5,4800.0,1024.0,15.1,2560 x 1600,165.0,nvidia,1.9,4-cell 80Wh,42990000.0,data/anphat/detail_htmls\lenovo_85_specs.html,RTX 5060,DISCRETE_GAMING
LENOVO Thinkpad E14 Gen 7 21t9001yva,lenovo,intel,Core 5,210,4.8,16.0,ddr5,5600.0,512.0,14.0,1920 x 1200,60.0,intel,1.34,"3 cell, 48WH",21999000.0,data/anphat/detail_htmls\lenovo_86_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Ideapad Slim 3 16irh10 83k20001vn,lenovo,intel,Core i7,13620,4.9,8.0,ddr5,4800.0,512.0,16.0,1920 x 1200,60.0,intel,1.73,60Wh,19490000.0,data/anphat/detail_htmls\lenovo_88_specs.html,INTEL_UHD,INTEGRATED
LENOVO Thinkpad X9 15 Gen 1 21q60052vn,lenovo,intel,Core Ultra 5,228,4.5,32.0,lpddr5x,8533.0,1024.0,15.3,2880 x 1800,120.0,intel,1.4,80Wh,49490000.0,data/anphat/detail_htmls\lenovo_91_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Legion 5 16irx9 83f0003cvn,lenovo,intel,Core Ultra 7,255,5.2,32.0,ddr5,5600.0,1024.0,16.0,2560 x 1600,165.0,nvidia,,80WHr,49190000.0,data/anphat/detail_htmls\lenovo_93_specs.html,RTX 5060,DISCRETE_GAMING
LENOVO Yoga 7 2 In 1 14iml9 83dj00h8vn,lenovo,intel,Core Ultra 5,125,4.5,16.0,lpddr5x,7467.0,1024.0,14.0,1920 x 1200,60.0,intel,1.49,71Wh,27990000.0,data/anphat/detail_htmls\lenovo_94_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Thinkpad X1 Carbon Gen 13 21nx003avn,lenovo,intel,Core Ultra 7,255,5.1,32.0,lpddr5x,8400.0,1024.0,14.0,1920 x 1200,60.0,intel,1.006,3C57Wh,58990000.0,data/anphat/detail_htmls\lenovo_92_specs.html,INTEL_GRAPHICS,INTEGRATED
LENOVO Yoga 7 2 In 1 14iml9 83dj00h9vn,lenovo,intel,Core Ultra 7,155,4.8,32.0,lpddr5x,7467.0,1024.0,14.0,2880 x 1800,120.0,intel,1.49,71Wh,33990000.0,data/anphat/detail_htmls\lenovo_95_specs.html,INTEL_GRAPHICS,INTEGRATED
