Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,Weight (kg),Battery,Price (VND),detail_specs_html_path,gpu_model,gpu_class,is_contact_price,norm_ram,norm_storage,norm_cpu,norm_weight,norm_screen,norm_price,price_million,base_performance_score,base_portability_score,has_price,ready_for_budget_filter,ready_for_performance_advice,is_light,is_heavy,is_small_screen,is_large_screen,Battery (Wh),norm_battery,gpu_score,battery_score,battery_available,gaming_score,ai_graphics_score,office_score,portability_score,general_score,is_gaming_ready,is_ai_ready,is_business_ready,is_ultrabook,cpu_gen
ASUS Gaming Vivobook K3605zu Rp296w,Asus,Intel,Core i5,12500.0,4.5,16.0,DDR4,,512.0,16.0,1920 x 1200,144.0,NVIDIA,1.8,"70WHrs, 3S1P, 3-cell Li-ion",25030000.0,data/anphat/detail_htmls\asus_128_specs.html,RTX 4050,DISCRETE_GAMING,False,0.8,0.8,0.3029695024077046,0.3607544141252006,0.8487158908507223,0.1322222222222222,25.03,0.551,0.361,True,True,True,False,False,False,True,70.0,0.6882247992863515,1.0,0.6882247992863515,1,0.85775,0.8353,0.5118590048010906,0.4334749879364188,0.5098815497477744,True,True,False,False,12.0
ASUS Vivobook 14 Oled A1405va Km095w,Asus,Intel,Core  i5,13500.0,4.7,16.0,DDR4,,512.0,14.0,2880 x 1800,90.0,NVIDIA,1.6,3 cell /50WHrs,21990000.0,data/anphat/detail_htmls\asus_130_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,0.8,0.5714285714285714,0.6087479935794542,0.2114767255216693,0.1111111111111111,21.99,0.686,0.609,True,True,True,False,False,True,False,50.0,0.25111507582515613,0.55,0.25111507582515613,1,0.6215,0.6283000000000001,0.5719848129178402,0.5195315285452252,0.6013994715220732,True,True,False,False,13.0
ASUS Vivobook S 15 S5507qa Ma090ws,Asus,Qualcomm,Snapdragon X Elite,100.0,3.4,32.0,LPDDR5X,,1024.0,15.6,2880 x 1620,120.0,Qualcomm,1.42,"70WHrs, 3S1P, 3-cell Li-ion",35990000.0,data/anphat/detail_htmls\asus_132_specs.html,QUALCOMM_ADRENO,INTEGRATED_ARM,False,1.0,1.0,0.1565008025682183,0.7620385232744783,0.5842696629213483,0.2083333333333333,35.99,0.578,0.762,True,True,True,True,False,False,True,70.0,0.6882247992863515,0.45,0.6882247992863515,1,0.5645,0.5709,0.6644584430033377,0.6669420826394686,0.6346947158793956,False,False,True,True,1.0
ASUS Tuf Gaming A15 Fa506nfr Hn006w,Asus,AMD,Ryzen 7,7435.0,4.5,16.0,DDR5,4800.0,512.0,15.6,1920 x 1080,144.0,NVIDIA,2.3,3-cell 48WHrs,21990000.0,data/anphat/detail_htmls\asus_133_specs.html,RTX 2050,DISCRETE_GAMING,False,0.8,0.8,0.3029695024077046,0.1235955056179775,0.5842696629213483,0.1111111111111111,21.99,0.551,0.124,True,True,True,False,False,False,True,48.0,0.2149866190900981,0.8,0.2149866190900981,1,0.73775,0.7253000000000001,0.33420575078431175,0.21400936162535455,0.3860444601780112,True,True,False,False,7.0
ASUS Tuf Gaming A15 Fa506ncr Hn047w,Asus,AMD,Ryzen 7,7435.0,4.5,16.0,DDR5,4800.0,512.0,15.6,1920 x 1080,144.0,NVIDIA,2.3,3-cell 48WHrs,23490000.0,data/anphat/detail_htmls\asus_136_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,0.8,0.3029695024077046,0.1235955056179775,0.5842696629213483,0.1215277777777777,23.49,0.551,0.124,True,True,True,False,False,False,True,48.0,0.2149866190900981,0.9,0.2149866190900981,1,0.7977500000000001,0.7803000000000001,0.33420575078431175,0.21400936162535455,0.3860444601780112,True,True,False,False,7.0
ASUS Rog Strix G16 G614jv N4369w,Asus,Intel,Core i7,13650.0,4.9,16.0,DDR5,4800.0,1024.0,16.0,1920 x 1200,240.0,NVIDIA,2.5,"90WHrs, 4S1P, 4-cell Li-ion",42990000.0,data/anphat/detail_htmls\asus_137_specs.html,RTX 4060,DISCRETE_GAMING,False,0.8,1.0,0.7391653290529695,0.0553772070626003,0.8487158908507223,0.2569444444444444,42.99,0.81,0.055,True,True,True,False,True,False,True,90.0,0.9402319357716324,1.0,0.9402319357716324,1,0.9225,0.913,0.5719284096262367,0.384257742528097,0.6177193328374259,True,True,False,False,13.0
ASUS Expertbook B5 B5404cma Q70250wl,Asus,Intel,Core Ultra 7,155.0,1.4,16.0,DDR5,,512.0,14.0,1920 x 1200,60.0,Intel,1.4,"63WHrs, 3S1P, 3-cell Li-ion",31990000.0,data/anphat/detail_htmls\asus_138_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.0292937399678972,0.7885232744783306,0.2114767255216693,0.1805555555555555,31.99,0.415,0.789,True,True,True,True,False,True,False,63.0,0.6119536128456735,0.45,0.6119536128456735,1,0.49375,0.492,0.5851238686365504,0.7267238929069006,0.5539005194678278,False,False,False,True,1.0
ASUS Rog Strix G16 G614ju N4132w,Asus,Intel,Core i7,13650.0,4.9,16.0,DDR5,4800.0,512.0,16.0,2560 x 1600,240.0,NVIDIA,2.5,"4-cell, 90WHrs",41990000.0,data/anphat/detail_htmls\asus_139_specs.html,RTX 4050,DISCRETE_GAMING,False,0.8,0.8,0.7391653290529695,0.0553772070626003,0.8487158908507223,0.25,41.99,0.77,0.055,True,True,True,False,True,False,True,90.0,0.9402319357716324,1.0,0.9402319357716324,1,0.9125,0.901,0.5539284096262367,0.384257742528097,0.5956193328374259,True,True,False,False,13.0
ASUS Expertbook P1503cva I5se16 63ws,Asus,Intel,Core i5,13500.0,2.6,16.0,DDR5,,512.0,15.6,1920 x 1080,60.0,Intel,1.65,"63WHrs, 3S1P, 3-cell Li-ion",16790000.0,data/anphat/detail_htmls\asus_140_specs.html,INTEL_UHD,INTEGRATED,False,0.8,0.8,0.1111556982343499,0.543338683788122,0.5842696629213483,0.075,16.79,0.456,0.543,True,True,True,False,False,False,True,63.0,0.6119536128456735,0.45,0.6119536128456735,1,0.504,0.5043,0.5177592618949775,0.541832239616371,0.500958115776014,False,False,False,False,13.0
ASUS Zenbook 14 Oled Ux3405ma Pp151w,Asus,Intel,Core Ultra 5,125.0,4.5,16.0,LPDDR5X,,512.0,14.0,2880 x 1800,120.0,Intel,1.2,4-cell 75WHrs,29990000.0,data/anphat/detail_htmls\asus_145_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.3029695024077046,0.949438202247191,0.2114767255216693,0.1666666666666666,29.99,0.551,0.949,True,True,True,True,False,True,False,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.52775,0.5328,0.7398430228828594,0.8642337370755016,0.6986261077123871,False,False,True,True,1.0
ASUS Vivobook S 14 Flip Tp3402va Lz025w,Asus,Intel,Core i3,1315.0,4.5,8.0,DDR4,,256.0,14.0,1920 x 1200,60.0,Intel,1.5,"3 cell, 50WHrs",16990000.0,data/anphat/detail_htmls\asus_144_specs.html,INTEL_UHD,INTEGRATED,False,0.6,0.6,0.3029695024077046,0.6898073836276084,0.2114767255216693,0.0763888888888889,16.99,0.451,0.69,True,True,True,True,False,True,False,50.0,0.25111507582515613,0.45,0.25111507582515613,1,0.47275,0.4728,0.4946055994346942,0.5560082540668946,0.49162417055899127,False,False,False,False,13.0
ASUS Vivobook 15x Oled S3504va L1227ws,Asus,Intel,Core i7,1360.0,5.0,8.0,DDR4,,512.0,15.6,FHD,60.0,Intel,1.7,3 cell 50WHrs,25990000.0,data/anphat/detail_htmls\asus_143_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.6,0.8,0.8138041733547352,0.4438202247191011,0.5842696629213483,0.1388888888888889,25.99,0.747,0.444,True,True,True,False,False,False,True,50.0,0.25111507582515613,0.55,0.25111507582515613,1,0.60675,0.6166,0.5417100938167166,0.37075544507813046,0.5793706312331486,True,True,False,False,13.0
ASUS Vivobook 15 Oled A1505va L1491w,Asus,Intel,Core  i7,13700.0,5.0,16.0,DDR4,,512.0,15.6,1920 x 1080,60.0,Intel,1.7,"3-cell, 50WHrs",22990000.0,data/anphat/detail_htmls\asus_146_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,0.8,0.8138041733547352,0.4438202247191011,0.5842696629213483,0.1180555555555555,22.99,0.807,0.444,True,True,True,False,False,False,True,50.0,0.25111507582515613,0.55,0.25111507582515613,1,0.65175,0.6646000000000001,0.5687100938167167,0.37075544507813046,0.6125206312331486,True,True,False,False,13.0
ASUS Expertbook B1 B1502cva Nj0148w,Asus,Intel,Core i7,1355.0,5.0,8.0,DDR4,3200.0,512.0,15.6,1920 x 1080,,Intel,1.69,3 Cell 42WHr,19990000.0,data/anphat/detail_htmls\asus_147_specs.html,INTEL_UHD,INTEGRATED,False,0.6,0.8,0.8138041733547352,0.4735152487961477,0.5842696629213483,0.0972222222222222,19.99,0.747,0.474,True,True,True,False,False,False,True,42.0,0.11864406779661017,0.45,0.11864406779661017,1,0.54675,0.5616,0.5256091506379736,0.33775335310281035,0.5655247884076502,False,False,False,False,13.0
ASUS Expertbook B1 B1402cva Nk0176w,Asus,Intel,Core  i5,1335.0,4.6,16.0,DDR4,,512.0,14.0,1920 x 1080,60.0,Intel,1.46,3Cell 42WHrs,14990000.0,data/anphat/detail_htmls\asus_148_specs.html,INTEL_UHD,INTEGRATED,False,0.8,0.8,0.4534510433386838,0.7323434991974318,0.2114767255216693,0.0625,14.99,0.627,0.732,True,True,True,True,False,True,False,42.0,0.11864406779661017,0.45,0.11864406779661017,1,0.5467500000000001,0.5556,0.5621990382784231,0.528784653263324,0.5781964978779552,False,False,False,False,13.0
ASUS Vivobook S 14 Oled S5406ma Pp161w,Asus,Intel,Core Ultra 5,125.0,4.5,16.0,LPDDR5,,1024.0,14.0,3K,120.0,Intel,1.3,"75 WHrs, 4-cell",26990000.0,data/anphat/detail_htmls\asus_150_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,1.0,0.3029695024077046,0.8900481540930979,0.2114767255216693,0.1458333333333333,26.99,0.591,0.89,True,True,True,True,False,True,False,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.53775,0.5448,0.7370565060289268,0.8375082154061597,0.706027070794249,False,False,True,True,1.0
ASUS Tuf Gaming A15 Fa506nf Hn005w,Asus,AMD,Ryzen 5,7535.0,4.5,8.0,DDR5,4800.0,512.0,15.6,1920 x 1080,144.0,NVIDIA,2.3,48WHrs,18990000.0,data/anphat/detail_htmls\asus_149_specs.html,RTX 2050,DISCRETE_GAMING,False,0.6,0.8,0.3029695024077046,0.1235955056179775,0.5842696629213483,0.0902777777777777,18.99,0.491,0.124,True,True,True,False,False,False,True,48.0,0.2149866190900981,0.8,0.2149866190900981,1,0.69275,0.6773,0.3072057507843117,0.21400936162535455,0.3528944601780112,True,True,False,False,7.0
ASUS Vivobook S 14 Oled S5406ma Pp136w,Asus,Intel,Core Ultra 5,125.0,4.5,16.0,LPDDR5,,1024.0,14.0,3K,120.0,Intel,1.3,"75 WHrs, 4-cell",26790000.0,data/anphat/detail_htmls\asus_151_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,1.0,0.3029695024077046,0.8900481540930979,0.2114767255216693,0.1444444444444444,26.79,0.591,0.89,True,True,True,True,False,True,False,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.53775,0.5448,0.7370565060289268,0.8375082154061597,0.706027070794249,False,False,True,True,1.0
ASUS Rog Flow X16 Gv601vv Nf044w,Asus,Intel,Core i9,13900.0,5.4,16.0,DDR5,4800.0,1024.0,16.0,2560 x 1600,240.0,NVIDIA,2.2,"90WHrs, 4S1P, 4-cell Li-ion",54990000.0,data/anphat/detail_htmls\asus_152_specs.html,RTX 4060,DISCRETE_GAMING,False,0.8,1.0,0.9542536115569824,0.1785714285714286,0.8487158908507223,0.3402777777777778,54.99,0.917,0.179,True,True,True,False,False,False,True,90.0,0.9402319357716324,1.0,0.9402319357716324,1,0.94925,0.9451,0.6631963871543265,0.43969514220706973,0.7073274026608609,True,True,True,False,13.0
ASUS Tuf Gaming A15 Fa506nfr Hn075w,Asus,AMD,Ryzen 7,7435.0,4.5,16.0,DDR5,4800.0,512.0,15.6,1920 x 1080,144.0,NVIDIA,2.3,3-cell 48WHrs,22990000.0,data/anphat/detail_htmls\asus_153_specs.html,RTX 2050,DISCRETE_GAMING,False,0.8,0.8,0.3029695024077046,0.1235955056179775,0.5842696629213483,0.1180555555555555,22.99,0.551,0.124,True,True,True,False,False,False,True,48.0,0.2149866190900981,0.8,0.2149866190900981,1,0.73775,0.7253000000000001,0.33420575078431175,0.21400936162535455,0.3860444601780112,True,True,False,False,7.0
ASUS Zenbook S 13 Oled Ux5304va Nq126w,Asus,Intel,Core i7,1355.0,5.0,32.0,LPDDR5,,1024.0,13.3,2880 x 1800,60.0,Intel,1.0,4Cell 63WHrs,49990000.0,data/anphat/detail_htmls\asus_157_specs.html,INTEL_IRIS_XE,INTEGRATED,False,1.0,1.0,0.8138041733547352,0.9823434991974318,0.0176565008025682,0.3055555555555556,49.99,0.907,0.982,True,True,True,True,False,True,False,63.0,0.6119536128456735,0.55,0.6119536128456735,1,0.7067500000000001,0.7246,0.8743609472882359,0.8527070389743164,0.8814538340745695,True,True,True,True,13.0
ASUS Rog Strix G16 G614jv N3514w,Asus,Intel,Core i7,13650.0,4.9,16.0,DDR5,4800.0,1024.0,16.0,1920 x 1200,165.0,NVIDIA,2.5,"90WHrs, 4S1P, 4-cell Li-ion",40990000.0,data/anphat/detail_htmls\asus_159_specs.html,RTX 4060,DISCRETE_GAMING,False,0.8,1.0,0.7391653290529695,0.0553772070626003,0.8487158908507223,0.2430555555555555,40.99,0.81,0.055,True,True,True,False,True,False,True,90.0,0.9402319357716324,1.0,0.9402319357716324,1,0.9225,0.913,0.5719284096262367,0.384257742528097,0.6177193328374259,True,True,False,False,13.0
ASUS Expertbook B5 B5402cva Ki0229w,Asus,Intel,Core i7,1360.0,5.0,16.0,DDR5,,512.0,14.0,1920 x 1080,,Intel,1.27,3Cell 63WHrs,27990000.0,data/anphat/detail_htmls\asus_158_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,0.8,0.8138041733547352,0.9073033707865168,0.2114767255216693,0.1527777777777778,27.99,0.807,0.907,True,True,True,True,False,True,False,63.0,0.6119536128456735,0.55,0.6119536128456735,1,0.65175,0.6646000000000001,0.8030969023444157,0.7801749362455845,0.7998785933041039,True,True,True,True,13.0
ASUS Zenbook 14 Flip Oled Up3404va Kn038w,Asus,Intel,Core I5,1340.0,4.6,16.0,LPDDR5,,512.0,14.0,2880 x 1800,90.0,Intel,1.5,"4 cell, 75WHrs",29990000.0,data/anphat/detail_htmls\asus_156_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,0.8,0.4534510433386838,0.6898073836276084,0.2114767255216693,0.1666666666666666,29.99,0.627,0.69,True,True,True,True,False,True,False,75.0,0.7979482604817127,0.55,0.7979482604817127,1,0.60675,0.6106,0.6831722363660055,0.7473998686966894,0.6763574801040403,True,True,True,False,13.0
ASUS Proart H7600zm L2079w,Asus,Intel,Core i9,12900.0,5.0,32.0,DDR5,,1024.0,16.0,3840 x 2400,,NVIDIA,2.05,"4-cell, 90Wh",69900000.0,data/anphat/detail_htmls\asus_160_specs.html,RTX 3060,DISCRETE_GAMING,False,1.0,1.0,0.8138041733547352,0.2463884430176565,0.8487158908507223,0.4438194444444444,69.9,0.907,0.246,True,True,True,False,False,False,True,90.0,0.9402319357716324,0.9,0.9402319357716324,1,0.91675,0.9171,0.6824323422105063,0.4702127987078723,0.7185871137363024,True,True,True,False,12.0
ASUS Rog Strix Scar 15 G533zs Ln036w,Asus,Intel,Core i9,12900.0,5.0,32.0,DDR5,4800.0,2048.0,15.6,2560 x 1440,240.0,NVIDIA,2.3,4 Cell 90WHrs,89990000.0,data/anphat/detail_htmls\asus_161_specs.html,RTX 3080,DISCRETE_GAMING,False,1.0,1.0,0.8138041733547352,0.1235955056179775,0.5842696629213483,0.5833333333333334,89.99,0.907,0.124,True,True,True,False,False,False,True,90.0,0.9402319357716324,0.9,0.9402319357716324,1,0.91675,0.9171,0.6394548141206187,0.46784522246389154,0.6987737108470569,True,True,True,False,12.0
ASUS Zenbook Pro 14 Duo Oled Ux8402vu P1028w,Asus,Intel,Core i9,13900.0,5.4,32.0,LPDDR5,,1024.0,14.5,2880 x 1800,120.0,NVIDIA,1.75,4 cell 76WHrs,69990000.0,data/anphat/detail_htmls\asus_162_specs.html,RTX 4050,DISCRETE_GAMING,False,1.0,1.0,0.9542536115569824,0.3912520064205457,0.3936597110754414,0.4444444444444444,69.99,0.977,0.391,True,True,True,False,False,False,False,76.0,0.844335414808207,1.0,0.844335414808207,1,0.99425,0.9931,0.7454552852088324,0.5928488558570297,0.7959746495153806,True,True,True,False,13.0
ASUS Zenbook Ux333fa A4016t_id28175,asus,Intel,Core i5,8265.0,3.9,8.0,LPDDR3,2133.0,256.0,13.3,1920 x 1080,,Intel,1.19,3 cell /50Wh,22490000.0,data/anphat/detail_htmls\asus_164_specs.html,INTEL_UHD,INTEGRATED,False,0.6,0.6,0.1914125200642054,0.9602728731942215,0.0176565008025682,0.1145833333333333,22.49,0.396,0.96,True,True,True,True,False,True,False,50.0,0.25111507582515613,0.45,0.25111507582515613,1,0.4589999999999999,0.4563,0.5645185207830088,0.7164817693156906,0.5359296882154921,False,False,False,False,8.0
ASUS Zenbook S 13 Oled Ux5304va Nq125w,Asus,Intel,Core i7,1355.0,5.0,16.0,LPDDR5,,512.0,13.3,2880 x 1800,60.0,Intel,1.0,4Cell 63WHrs,39590000.0,data/anphat/detail_htmls\asus_163_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,0.8,0.8138041733547352,0.9823434991974318,0.0176565008025682,0.2333333333333333,39.59,0.807,0.982,True,True,True,True,False,True,False,63.0,0.6119536128456735,0.55,0.6119536128456735,1,0.65175,0.6646000000000001,0.829360947288236,0.8527070389743164,0.8262038340745694,True,True,True,True,13.0
ASUS Zenbook Ux333fa A4011t_id28176,asus,Intel,Core i5,8265.0,3.9,8.0,LPDDR3,2133.0,256.0,13.3,1920 x 1080,,Intel,1.19,3 cell /50Wh,22990000.0,data/anphat/detail_htmls\asus_165_specs.html,INTEL_UHD,INTEGRATED,False,0.6,0.6,0.1914125200642054,0.9602728731942215,0.0176565008025682,0.1180555555555555,22.99,0.396,0.96,True,True,True,True,False,True,False,50.0,0.25111507582515613,0.45,0.25111507582515613,1,0.4589999999999999,0.4563,0.5645185207830088,0.7164817693156906,0.5359296882154921,False,False,False,False,8.0
ACER Aspire A515 58p 9841 Nx.kvgsv.003,Acer,Intel,Core i9,13900.0,5.4,16.0,DDR5,5200.0,512.0,15.6,1920 x 1080,60.0,,1.7,50Wh,22990000.0,data/anphat/detail_htmls\acer_3_specs.html,UNKNOWN,UNKNOWN,False,0.8,0.8,0.9542536115569824,0.4438202247191011,0.5842696629213483,0.1180555555555555,22.99,0.877,0.444,True,True,True,False,False,False,True,50.0,0.25111507582515613,0.45,0.25111507582515613,1,0.6092500000000001,0.6306,0.6002100938167166,0.37075544507813046,0.6511956312331486,True,True,True,False,13.0
ACER Gaming Nitro 16 Ai Propanel An16s 61 R5f4 Nh.qxfsv.001,Acer,AMD,Ryzen AI 7,350.0,4.8,16.0,DDR5,5600.0,512.0,16.0,1920 x 1200,180.0,NVIDIA,2.18,76Wh 4-cell Li-ion battery 230W AC Adapter,44990000.0,data/anphat/detail_htmls\acer_7_specs.html,RTX 5060,DISCRETE_GAMING,False,0.8,0.8,0.6460674157303371,0.1910112359550562,0.8487158908507223,0.2708333333333333,44.99,0.723,0.191,True,True,True,False,False,False,True,76.0,0.844335414808207,0.45,0.844335414808207,1,0.57075,0.5844,0.5610710155459111,0.41172927319250324,0.5878778116341606,False,False,False,False,3.0
ACER Gaming Nitro V 16 Ai Propanel Anv16s 61 R9zv,Acer,AMD,Ryzen AI 7,350.0,4.8,32.0,DDR5,5600.0,1024.0,16.0,2560 x 1600,180.0,NVIDIA,2.18,76Wh 4-cell Li-ion battery 135W AC adapter,46990000.0,data/anphat/detail_htmls\acer_8_specs.html,RTX 5060,DISCRETE_GAMING,False,1.0,1.0,0.6460674157303371,0.1910112359550562,0.8487158908507223,0.2847222222222222,46.99,0.823,0.191,True,True,True,False,False,False,True,76.0,0.844335414808207,0.45,0.844335414808207,1,0.62575,0.6444,0.6060710155459111,0.41172927319250324,0.6431278116341607,True,True,True,False,3.0
ACER Aspire Lite 15 Al15 71p 517d Nx.j7ksv.001,Acer,Intel,Core i5,12450.0,4.4,16.0,DDR5,4800.0,512.0,15.6,1920 x 1080,60.0,Intel,1.79,58Wh 3-cell Li-ion battery Adapter 90W_5.5PHY,15490000.0,data/anphat/detail_htmls\acer_5_specs.html,INTEL_UHD,INTEGRATED,False,0.8,0.8,0.2451845906902086,0.3743980738362761,0.5842696629213483,0.0659722222222222,15.49,0.523,0.374,True,True,True,False,False,False,True,58.0,0.5156110615521855,0.45,0.5156110615521855,1,0.52075,0.5244,0.46951153815313373,0.4320890721853195,0.4807480066059741,False,False,False,False,12.0
ACER Gaming Nitro V 15 Propanel Anv15 41 R0y4 Nh.qpesv.004,Acer,AMD,Ryzen 7,7735.0,4.75,16.0,DDR5,4800.0,512.0,15.6,1920 x 1080,180.0,NVIDIA,2.1,57Whr 4-cell Li-ion Battery 135W AC Adapter,28990000.0,data/anphat/detail_htmls\acer_11_specs.html,RTX 4050,DISCRETE_GAMING,False,0.8,0.8,0.5862760834670947,0.2231139646869984,0.5842696629213483,0.1597222222222222,28.99,0.693,0.223,True,True,True,False,False,False,True,57.0,0.4683318465655665,1.0,0.4683318465655665,1,0.89325,0.8779,0.4836062569535627,0.34746349782282787,0.5296655151936688,True,True,False,False,7.0
ACER Gaming Nitro V 15 Propanel Anv15 41 R0fe Nh.qpfsv.005,Acer,AMD,Ryzen 7,7735.0,4.75,16.0,DDR5,4800.0,512.0,15.6,1920 x 1080,180.0,NVIDIA,2.1,57Whr 4-cell Li-ion Battery 135W AC Adapter,25990000.0,data/anphat/detail_htmls\acer_13_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,0.8,0.5862760834670947,0.2231139646869984,0.5842696629213483,0.1388888888888889,25.99,0.693,0.223,True,True,True,False,False,False,True,57.0,0.4683318465655665,0.9,0.4683318465655665,1,0.83325,0.8229000000000001,0.4836062569535627,0.34746349782282787,0.5296655151936688,True,True,False,False,7.0
ACER Aspire 7 A715 59g 73lb Nh.qx6sv.002,Acer,Intel,Core i7,12650.0,4.7,16.0,DDR4,3200.0,512.0,15.6,1920 x 1080,144.0,NVIDIA,1.99,54.8Wh 3-cell,23999000.0,data/anphat/detail_htmls\acer_14_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,0.8,0.5714285714285714,0.2536115569823435,0.5842696629213483,0.1250625,24.0,0.686,0.254,True,True,True,False,False,False,True,54.8,0.3800178412132025,0.9,0.3800178412132025,1,0.8315,0.8208000000000001,0.47346761318646075,0.3302775124824058,0.5192159284303886,True,True,False,False,12.0
ACER Gaming Nitro V 15 Propanel Anv15 41 R9m1 Nh.qpfsv.004,Acer,AMD,Ryzen 5,7535.0,4.55,16.0,DDR5,4800.0,512.0,15.6,1920 x 1080,180.0,NVIDIA,2.1,57Whr 4-cell Li-ion Battery 135W AC Adapter,23990000.0,data/anphat/detail_htmls\acer_16_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,0.8,0.3451043338683788,0.2231139646869984,0.5842696629213483,0.125,23.99,0.573,0.223,True,True,True,False,False,False,True,57.0,0.4683318465655665,0.9,0.4683318465655665,1,0.80325,0.7869,0.4296062569535627,0.34746349782282787,0.46336551519366875,True,True,False,False,7.0
ACER Gaming Nitro V 15 Propanel Anv15 52 59aa Nh.qz9sv.002,Acer,Intel,Core i5,13420.0,4.6,16.0,DDR4,3200.0,512.0,15.6,1920 x 1080,180.0,NVIDIA,2.1,76Wh 4-cell Li-ion battery 135W 5.5PHY Adapter,30990000.0,data/anphat/detail_htmls\acer_18_specs.html,RTX 5050,DISCRETE_GAMING,False,0.8,0.8,0.4534510433386838,0.2231139646869984,0.5842696629213483,0.1736111111111111,30.99,0.627,0.223,True,True,True,False,False,False,True,76.0,0.844335414808207,0.45,0.844335414808207,1,0.5467500000000001,0.5556,0.5291069706020909,0.479064746707752,0.5533610861124912,False,False,False,False,13.0
ACER Gaming Nitro V Anv15 51 500a Nh.qnasv.008,Acer,Intel,Core i5,13420.0,4.6,16.0,DDR5,5200.0,512.0,15.6,1920 x 1080,180.0,NVIDIA,2.1,57Whr 4-cell,23990000.0,data/anphat/detail_htmls\acer_19_specs.html,RTX 2050,DISCRETE_GAMING,False,0.8,0.8,0.4534510433386838,0.2231139646869984,0.5842696629213483,0.125,23.99,0.627,0.223,True,True,True,False,False,False,True,57.0,0.4683318465655665,0.8,0.4683318465655665,1,0.7567499999999999,0.7481000000000001,0.45390625695356274,0.34746349782282787,0.4932005151936688,True,True,False,False,13.0
ACER Gaming Nitro V 15 Propanel Anv15 52 72bm,Acer,Intel,Core i7,13620.0,4.9,16.0,DDR4,3200.0,512.0,15.6,1920 x 1080,180.0,NVIDIA,2.1,76Wh 4-cell Li-ion battery 135W 5.5PHY Adapter,32990000.0,data/anphat/detail_htmls\acer_17_specs.html,RTX 5050,DISCRETE_GAMING,False,0.8,0.8,0.7391653290529695,0.2231139646869984,0.5842696629213483,0.1875,32.99,0.77,0.223,True,True,True,False,False,False,True,76.0,0.844335414808207,0.45,0.844335414808207,1,0.5825,0.5985,0.5934569706020909,0.479064746707752,0.6323685861124912,False,False,False,False,13.0
ACER Swift Go 14 Sfg14 41 R251_nx.kg3sv.005,Acer,AMD,Ryzen 5,7430.0,4.3,16.0,LPDDR4X,4800.0,1024.0,14.0,1920 x 1080,60.0,AMD,1.25,4 cell,18990000.0,data/anphat/detail_htmls\acer_20_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED,False,0.8,1.0,0.2146869983948635,0.916131621187801,0.2114767255216693,0.0902777777777777,18.99,0.547,0.916,True,True,True,True,False,True,False,,,0.5,,0,0.55675,0.5591,0.6667960674157304,0.7449638844301767,0.6405010072231141,False,False,True,False,7.0
ACER Gaming Nitro V 15 Propanel Anv15 41 R7cr Nh.qpesv.003,Acer,AMD,Ryzen 5,7535.0,4.55,16.0,DDR5,4800.0,512.0,15.6,1920 x 1080,180.0,NVIDIA,2.1,57Whr 4-cell Li-ion Battery 135W AC Adapter,26990000.0,data/anphat/detail_htmls\acer_21_specs.html,RTX 4050,DISCRETE_GAMING,False,0.8,0.8,0.3451043338683788,0.2231139646869984,0.5842696629213483,0.1458333333333333,26.99,0.573,0.223,True,True,True,False,False,False,True,57.0,0.4683318465655665,1.0,0.4683318465655665,1,0.86325,0.8419,0.4296062569535627,0.34746349782282787,0.46336551519366875,True,True,False,False,7.0
ACER Nitro Lite 16 Nl16 71g 56wq_nh.d59sv.001,Acer,Intel,Core i5,13420.0,4.6,8.0,DDR5,4800.0,512.0,16.0,1920 x 1200,165.0,NVIDIA,1.95,53 Wh 3-cell,22990000.0,data/anphat/detail_htmls\acer_22_specs.html,RTX 3050,DISCRETE_GAMING,False,0.6,0.8,0.4534510433386838,0.2732744783306581,0.8487158908507223,0.1180555555555555,22.99,0.567,0.273,True,True,True,False,False,False,True,53.0,0.32292595896520965,0.9,0.32292595896520965,1,0.77175,0.7551,0.4153812592087723,0.2662544227164751,0.43862245118724247,True,True,False,False,13.0
